Surface_habitable_logement,Coût_total_5_usages,Coût_ECS,Coût_chauffage,Coût_éclairage,Coût_auxiliaires,Coût_refroidissement,Etiquette_DPE
19.4,296.4,152.6,117.7,39.0,13.9,0.0,C
68.9,475.5,185.9,229.4,164.4,0.0,0.0,C
18.3,267.3,149.9,92.8,36.8,13.1,0.0,C
17.7,267.4,148.5,95.0,35.6,12.7,0.0,C
18.9,249.3,151.5,72.4,38.0,13.6,0.0,C
26.8,455.6,170.8,248.7,54.0,19.3,0.0,C
66.4,559.8,171.5,331.7,144.1,8.5,0.0,C
52.0,501.0,169.0,286.6,124.0,0.0,0.0,C
24.8,349.6,165.8,150.4,49.9,17.8,0.0,C
18.5,300.4,150.6,124.8,37.3,13.3,0.0,C
18.1,289.9,149.5,116.0,36.4,13.0,0.0,C
18.9,263.3,151.5,86.3,38.0,13.6,0.0,C
60.6,565.0,166.1,347.3,131.6,7.7,0.0,C
17.3,250.1,147.7,79.1,34.9,12.5,0.0,C
18.6,269.8,150.7,94.0,37.4,13.4,0.0,C
18.5,279.0,150.4,103.7,37.2,13.3,0.0,C
55.8,509.4,172.7,288.0,133.0,0.0,0.0,C
62.6,494.2,168.0,272.9,135.8,8.0,0.0,C
18.3,280.8,149.9,106.3,36.8,13.1,0.0,C
18.7,256.3,151.0,80.1,37.6,13.4,0.0,C
18.0,296.9,149.3,123.3,36.2,12.9,0.0,C
19.4,267.8,152.6,89.0,39.0,13.9,0.0,C
19.4,262.0,152.7,83.1,39.1,14.0,0.0,C
18.7,284.6,151.0,108.4,37.6,13.4,0.0,C
24.1,346.4,164.1,149.9,48.5,17.3,0.0,C
66.8,480.6,183.7,241.8,146.6,0.0,0.0,C
19.2,332.8,152.3,154.6,38.7,13.8,0.0,C
43.3,428.2,144.9,246.5,93.9,5.5,0.0,C
18.6,269.8,150.7,94.0,37.4,13.4,0.0,C
24.8,312.9,165.8,113.8,49.9,17.8,0.0,C
17.8,269.0,148.9,96.0,35.9,12.8,0.0,C
18.5,292.7,150.4,117.4,37.2,13.3,0.0,C
25.4,397.0,167.2,195.7,51.1,18.2,0.0,C
65.4,448.7,182.4,209.1,156.1,0.0,0.0,C
18.9,249.3,151.5,72.4,38.0,13.6,0.0,C
18.4,275.0,150.3,99.9,37.1,13.2,0.0,C
17.3,262.9,147.7,91.9,34.9,12.5,0.0,C
66.8,480.6,183.7,241.8,146.6,0.0,0.0,C
61.4,406.5,166.9,187.3,133.3,7.8,0.0,C
49.1,461.6,154.6,265.1,106.5,6.3,0.0,C
18.5,289.5,150.4,114.2,37.2,13.3,0.0,C
60.0,595.7,165.6,379.0,130.2,7.7,0.0,C
17.9,266.3,149.0,93.1,36.1,12.9,0.0,C
41.5,275.9,151.8,87.8,99.1,0.0,0.0,C
18.7,271.3,151.0,95.1,37.6,13.4,0.0,C
18.9,249.3,151.5,72.4,38.0,13.6,0.0,C
69.2,591.6,186.2,344.9,165.1,0.0,0.0,C
18.6,269.8,150.7,94.0,37.4,13.4,0.0,C
17.8,269.0,148.9,96.0,35.9,12.8,0.0,C
18.5,300.4,150.6,124.8,37.3,13.3,0.0,C
24.8,331.2,165.8,132.1,49.9,17.8,0.0,C
18.6,279.5,150.7,103.9,37.4,13.3,0.0,C
19.1,292.6,152.0,114.8,38.5,13.8,0.0,C
63.9,427.9,180.8,194.4,140.4,0.0,0.0,C
58.2,510.5,175.1,287.5,127.8,0.0,0.0,C
32.4,584.7,532.0,25.0,70.3,4.1,0.0,C
18.6,283.5,150.7,107.8,37.4,13.4,0.0,C
55.8,465.4,172.7,243.9,133.0,0.0,0.0,C
18.4,288.6,150.3,113.5,37.1,13.2,0.0,C
62.6,544.0,168.0,322.7,135.8,8.0,0.0,C
31.9,452.6,183.2,226.3,64.3,23.0,0.0,C
61.0,540.6,166.4,322.2,132.3,7.8,0.0,C
77.0,421.0,122.0,197.0,34.0,0.0,45.0,A
18.4,299.2,150.3,124.1,37.1,13.2,0.0,C
65.4,448.7,182.4,209.1,156.1,0.0,0.0,C
61.3,459.7,164.2,227.0,37.7,30.7,0.0,C
63.5,535.2,167.2,297.2,39.1,31.8,0.0,C
44.1,494.3,208.1,237.0,27.1,22.1,0.0,C
17.8,247.9,74.4,142.2,40.1,30.1,0.0,C
63.7,484.4,167.4,245.8,39.2,31.9,0.0,C
19.5,262.4,76.6,151.4,44.2,33.1,0.0,C
65.8,457.4,170.2,213.7,40.5,33.0,0.0,B
61.3,457.7,164.2,225.1,37.7,30.7,0.0,C
155.0,2123.0,617.0,1233.0,102.0,76.0,0.0,C
81.2,573.4,190.7,292.0,50.0,40.7,0.0,C
2122.3,18273.5,6126.2,9777.4,1306.5,1063.4,0.0,C
60.9,483.5,163.7,251.8,37.5,30.5,0.0,C
91.8,662.9,204.9,355.5,56.5,46.0,0.0,C
63.0,468.3,166.5,231.5,38.8,31.6,0.0,C
17.2,232.4,73.8,128.3,38.9,29.2,0.0,C
99.7,649.5,236.6,337.9,197.9,13.2,0.0,B
81.2,551.9,190.7,270.4,50.0,40.7,0.0,B
81.2,551.9,190.7,270.4,50.0,40.7,0.0,B
44.4,441.3,208.8,182.9,27.3,22.2,0.0,C
92.6,602.9,205.9,293.6,57.0,46.4,0.0,B
21.1,277.2,78.5,161.5,47.7,35.8,0.0,C
44.2,376.7,208.3,119.0,27.2,22.1,0.0,C
21.7,321.2,79.2,203.7,49.1,36.8,0.0,C
44.4,459.8,208.8,201.4,27.3,22.2,0.0,C
63.0,478.1,166.5,241.3,38.8,31.6,0.0,C
61.3,467.5,164.2,234.8,37.7,30.7,0.0,C
63.2,500.3,166.8,263.0,38.9,31.7,0.0,C
111.1,837.1,211.0,502.1,68.4,55.7,0.0,C
63.7,500.8,167.4,262.3,39.2,31.9,0.0,C
106.1,821.2,206.6,496.1,65.3,53.2,0.0,C
61.3,457.7,164.2,225.1,37.7,30.7,0.0,C
44.0,379.3,207.9,122.3,27.1,22.0,0.0,C
81.2,551.9,190.7,270.4,50.0,40.7,0.0,B
80.6,656.2,189.9,376.2,49.6,40.4,0.0,C
21.6,292.7,79.1,175.6,48.7,36.5,0.0,C
44.2,376.8,208.3,119.1,27.2,22.1,0.0,C
17.7,230.1,74.4,124.5,40.0,30.0,0.0,C
18.3,253.8,75.1,146.4,41.4,31.0,0.0,C
44.2,376.8,208.3,119.1,27.2,22.1,0.0,C
63.7,479.5,167.4,241.0,39.2,31.9,0.0,C
44.2,376.8,208.3,119.1,27.2,22.1,0.0,C
65.8,466.8,170.2,223.1,40.5,33.0,0.0,C
80.1,567.8,189.3,289.0,49.3,40.1,0.0,C
61.1,376.1,177.0,148.1,128.0,8.0,0.0,B
66.5,385.2,182.4,147.3,139.3,8.7,0.0,B
44.3,272.8,149.7,86.0,92.9,5.8,0.0,B
83.1,438.3,198.9,170.0,174.0,10.9,0.0,A
46.4,277.1,153.2,85.0,97.3,6.1,0.0,B
66.5,425.4,185.6,172.2,141.4,8.3,0.0,B
65.2,372.1,180.7,138.1,133.5,8.3,0.0,B
61.7,400.7,177.6,171.5,129.2,8.1,0.0,B
83.3,439.4,199.1,170.6,174.5,10.9,0.0,A
83.3,485.6,199.1,216.9,174.5,10.9,0.0,B
111.3,674.1,227.0,354.1,233.1,14.6,0.0,B
67.8,414.0,183.3,175.3,138.8,8.7,0.0,B
43.2,308.6,153.9,118.7,90.5,5.7,0.0,B
83.2,438.9,199.0,170.3,174.2,10.9,0.0,A
46.4,280.0,153.2,87.9,97.3,6.1,0.0,B
108.8,704.2,224.5,388.8,227.9,14.2,0.0,B
26.7,194.7,124.3,48.6,54.7,3.4,0.0,B
42.3,292.7,152.0,106.2,86.6,5.4,0.0,B
85.0,530.9,204.9,242.1,171.3,10.7,0.0,B
71.4,521.8,190.6,258.6,151.8,8.9,0.0,B
82.7,455.4,198.1,189.8,169.3,10.6,0.0,B
69.2,439.0,184.7,197.8,141.7,8.9,0.0,B
61.9,388.1,177.5,160.1,126.7,7.9,0.0,B
33.2,257.2,130.7,98.7,69.6,4.4,0.0,B
43.1,308.2,153.7,118.5,90.3,5.6,0.0,B
42.4,274.7,152.1,87.9,86.8,5.4,0.0,B
82.8,449.9,198.2,184.1,169.5,10.6,0.0,B
44.1,271.9,149.3,85.7,92.5,5.8,0.0,B
83.5,426.7,191.4,165.4,175.1,10.9,0.0,A
83.2,425.7,191.1,165.0,174.5,10.9,0.0,A
33.3,257.6,130.9,98.9,69.8,4.4,0.0,B
65.5,344.8,181.0,110.3,134.1,8.4,0.0,A
42.5,283.2,146.6,101.1,89.1,5.6,0.0,B
26.7,194.7,124.3,48.6,54.7,3.4,0.0,B
44.2,272.3,149.5,85.8,92.7,5.8,0.0,B
27.0,207.5,124.8,60.6,55.3,3.5,0.0,B
62.4,365.8,177.9,136.9,127.7,8.0,0.0,B
83.3,429.3,191.2,168.4,174.7,10.9,0.0,A
46.3,276.7,153.1,84.9,97.1,6.1,0.0,B
82.3,447.5,197.7,182.6,168.5,10.5,0.0,B
60.2,358.8,169.1,139.3,126.2,7.9,0.0,B
43.2,308.5,153.9,118.6,90.5,5.7,0.0,B
65.1,343.4,180.6,109.6,133.3,8.3,0.0,A
121.1,682.8,236.3,347.6,247.9,15.5,0.0,B
62.4,366.0,177.9,137.1,127.7,8.0,0.0,B
60.0,373.5,169.0,154.3,125.8,7.9,0.0,B
32.5,251.0,137.6,81.3,65.5,4.1,0.0,B
61.9,378.9,177.8,149.4,129.6,8.1,0.0,B
61.6,396.3,177.2,168.8,126.1,7.9,0.0,B
44.1,271.9,149.3,85.7,92.5,5.8,0.0,B
82.6,449.2,198.0,183.7,169.1,10.6,0.0,B
27.6,231.0,126.1,81.8,57.8,3.6,0.0,B
93.7,593.1,213.2,284.7,199.3,11.7,0.0,B
44.4,285.5,156.0,92.4,93.0,5.8,0.0,B
62.0,403.2,177.9,173.5,129.8,8.1,0.0,B
44.1,274.4,149.3,88.2,92.5,5.8,0.0,B
82.6,542.8,190.6,283.2,173.2,10.8,0.0,B
46.6,293.2,159.6,95.6,95.4,6.0,0.0,B
83.1,463.8,191.1,203.2,174.3,10.9,0.0,B
44.5,285.9,156.2,92.5,93.2,5.8,0.0,B
62.4,365.8,177.9,136.9,127.7,8.0,0.0,B
82.7,449.8,198.1,184.2,169.3,10.6,0.0,B
42.4,274.7,152.1,88.0,86.8,5.4,0.0,B
61.7,387.3,177.3,159.7,126.3,7.9,0.0,B
78.4,482.9,198.2,207.3,158.0,9.9,0.0,B
76.2,517.4,192.1,261.7,159.6,10.0,0.0,B
66.7,365.9,182.6,127.6,139.7,8.7,0.0,B
44.4,305.3,156.0,112.2,93.0,5.8,0.0,B
44.6,288.5,156.4,94.8,93.4,5.8,0.0,B
42.4,274.7,152.1,88.0,86.8,5.4,0.0,B
62.3,365.4,177.9,136.7,127.5,8.0,0.0,B
50.4,343.6,159.8,141.6,105.7,6.6,0.0,B
66.7,396.1,182.6,157.7,139.7,8.7,0.0,B
76.4,517.8,196.2,246.3,154.0,9.6,0.0,B
66.6,365.6,182.5,127.4,139.5,8.7,0.0,B
42.4,286.9,146.4,105.0,88.9,5.6,0.0,B
65.2,343.7,180.7,109.7,133.5,8.3,0.0,A
44.4,291.8,149.8,104.8,93.1,5.8,0.0,B
43.2,312.9,153.9,122.9,90.5,5.7,0.0,B
69.9,394.7,185.4,152.2,143.1,8.9,0.0,B
48.2,334.0,165.6,119.4,102.5,6.0,0.0,B
65.4,348.7,180.9,114.4,133.9,8.4,0.0,A
62.0,388.3,177.6,160.1,126.9,7.9,0.0,B
44.3,291.3,149.7,104.6,92.9,5.8,0.0,B
62.0,379.5,177.9,149.8,129.8,8.1,0.0,B
50.9,297.6,166.5,89.5,104.2,6.5,0.0,B
62.0,377.9,177.6,149.8,126.9,7.9,0.0,B
66.6,365.7,182.5,127.6,139.5,8.7,0.0,B
33.4,261.6,131.0,102.6,70.0,4.4,0.0,B
44.5,285.7,156.2,92.3,93.2,5.8,0.0,B
26.7,194.7,124.3,48.6,54.7,3.4,0.0,B
62.5,395.4,178.1,166.3,127.9,8.0,0.0,B
44.2,272.4,149.5,85.9,92.7,5.8,0.0,B
44.1,274.4,149.3,88.2,92.5,5.8,0.0,B
83.5,466.6,191.4,205.3,175.1,10.9,0.0,B
44.2,272.4,149.5,85.9,92.7,5.8,0.0,B
109.3,637.5,216.1,330.0,229.2,14.3,0.0,B
46.2,295.8,152.9,104.3,96.9,6.1,0.0,B
43.5,315.5,148.3,130.8,91.2,5.7,0.0,B
135.9,792.6,251.0,430.6,278.2,17.4,0.0,B
42.9,341.0,153.0,153.0,87.8,5.5,0.0,B
50.4,364.8,159.8,162.9,105.7,6.6,0.0,B
60.2,358.8,169.1,139.3,126.2,7.9,0.0,B
47.8,327.2,177.9,113.3,94.9,6.3,0.0,B
42.9,305.8,163.5,110.8,83.0,5.5,0.0,B
68.2,401.0,202.1,147.6,135.4,9.0,0.0,B
42.9,290.3,163.5,95.3,83.0,5.5,0.0,B
61.6,380.6,194.9,139.4,122.3,8.2,0.0,B
30.6,256.6,144.4,89.3,60.8,4.1,0.0,B
79.8,405.7,208.5,138.6,154.3,10.3,0.0,A
66.5,397.8,200.3,147.5,132.0,8.8,0.0,B
67.4,377.5,195.4,132.7,130.4,8.7,0.0,A
67.3,397.9,195.3,153.2,130.2,8.7,0.0,B
61.7,381.2,195.0,139.8,122.5,8.2,0.0,B
43.0,308.0,163.6,112.8,83.2,5.5,0.0,B
67.5,401.4,201.4,149.2,134.0,8.9,0.0,B
66.2,390.0,194.1,147.3,128.1,8.5,0.0,B
87.3,535.0,227.4,232.3,169.4,11.3,0.0,B
91.9,532.7,228.1,235.5,182.5,12.2,0.0,B
67.2,356.7,195.2,112.2,130.0,8.7,0.0,A
99.0,532.8,228.9,231.2,191.5,12.8,0.0,A
60.4,358.7,193.6,119.6,119.9,8.0,0.0,B
27.6,195.9,134.4,41.3,53.3,3.6,0.0,B
80.9,460.7,216.0,183.9,160.6,10.7,0.0,A
67.2,356.7,195.2,112.2,130.0,8.7,0.0,A
64.4,389.7,192.2,150.3,124.6,8.3,0.0,B
27.9,193.0,135.1,37.5,54.0,3.6,0.0,B
60.9,346.3,194.1,106.3,120.9,8.1,0.0,A
61.3,406.2,194.6,165.5,121.7,8.1,0.0,B
64.4,378.7,192.2,139.3,124.6,8.3,0.0,B
53.8,313.4,180.9,93.1,103.9,6.9,0.0,B
45.5,288.3,168.3,86.7,87.9,5.9,0.0,B
55.5,392.5,188.3,162.5,110.2,7.3,0.0,B
50.7,326.3,177.7,111.4,98.1,6.5,0.0,B
64.4,379.8,192.2,140.4,124.6,8.3,0.0,B
61.8,361.9,195.1,120.3,122.7,8.2,0.0,B
61.0,364.2,194.3,124.1,121.1,8.1,0.0,B
67.6,375.3,195.6,130.2,130.7,8.7,0.0,A
67.7,398.0,201.6,145.5,134.4,9.0,0.0,B
108.2,633.8,246.3,294.0,210.0,14.0,0.0,B
65.9,356.0,193.7,113.9,127.4,8.5,0.0,A
66.7,398.8,200.5,148.1,132.4,8.8,0.0,B
52.0,351.2,179.0,134.1,100.5,6.7,0.0,B
61.8,375.7,195.1,134.0,122.7,8.2,0.0,B
96.0,577.2,235.3,259.1,186.3,12.4,0.0,B
66.4,375.0,194.3,132.1,128.3,8.6,0.0,A
43.0,310.0,163.6,114.8,83.2,5.5,0.0,B
64.9,349.0,192.7,108.7,125.5,8.4,0.0,A
61.2,347.6,194.5,107.1,121.5,8.1,0.0,A
61.1,362.7,194.4,122.4,121.3,8.1,0.0,B
83.0,512.0,218.3,231.2,164.8,11.0,0.0,B
79.8,400.4,208.5,133.3,154.3,10.3,0.0,A
66.3,348.8,194.2,106.0,128.2,8.5,0.0,A
50.2,340.8,182.4,120.6,99.7,6.6,0.0,B
60.7,353.7,193.9,114.2,120.5,8.0,0.0,B
50.9,372.5,177.8,157.4,98.4,6.6,0.0,B
64.1,469.5,197.6,223.7,127.3,8.5,0.0,B
43.0,308.5,163.6,113.3,83.2,5.5,0.0,B
88.7,518.8,224.6,227.5,176.1,11.7,0.0,B
42.9,289.1,163.5,94.1,83.0,5.5,0.0,B
58.7,403.9,191.8,168.0,116.5,7.8,0.0,B
64.4,378.7,192.2,139.3,124.6,8.3,0.0,B
71.1,454.9,205.3,196.1,141.2,9.4,0.0,B
51.0,314.8,177.9,99.6,98.5,6.6,0.0,B
46.5,346.8,175.4,136.4,92.3,6.2,0.0,B
42.7,288.7,163.1,94.3,82.6,5.5,0.0,B
84.9,468.7,213.9,192.5,164.2,10.9,0.0,A
60.3,340.9,193.5,102.0,119.7,8.0,0.0,A
26.1,194.4,131.6,43.7,50.5,3.4,0.0,B
67.2,356.6,195.1,112.2,129.9,8.7,0.0,A
89.4,482.5,225.3,190.0,177.5,11.8,0.0,A
67.0,351.4,194.9,107.4,129.6,8.6,0.0,A
34.3,278.7,151.6,101.3,68.1,4.5,0.0,B
86.3,530.4,226.5,229.4,167.5,11.2,0.0,B
95.6,576.9,234.9,259.5,185.5,12.4,0.0,B
43.0,328.7,163.6,133.6,83.2,5.5,0.0,B
42.9,300.0,163.5,105.0,83.0,5.5,0.0,B
105.3,633.2,243.7,298.7,204.3,13.6,0.0,B
27.9,193.0,135.1,37.5,54.0,3.6,0.0,B
93.3,538.0,229.6,238.3,185.2,12.3,0.0,B
59.6,427.1,192.7,189.6,118.3,7.9,0.0,B
94.8,556.8,231.2,254.3,188.2,12.5,0.0,B
51.2,339.3,178.2,123.6,99.0,6.6,0.0,B
97.2,465.7,227.0,167.4,188.0,12.5,0.0,A
57.6,577.8,176.7,354.6,114.5,7.6,0.0,C
22.0,223.0,67.2,122.7,45.5,65.0,0.0,C
21.2,206.9,106.3,70.7,42.1,54.1,0.0,C
46.3,482.0,207.0,238.2,29.0,7.7,0.0,C
81.8,750.9,190.1,490.6,49.6,20.6,0.0,C
64.7,347.8,134.4,149.1,52.0,12.2,0.0,B
19.0,185.9,102.8,56.4,37.8,48.6,0.0,C
81.1,621.1,237.6,321.8,159.6,0.0,0.0,C
22.4,190.4,108.4,50.5,44.5,57.2,0.0,C
40.9,486.6,202.3,249.1,24.8,10.3,0.0,C
42.4,283.6,93.5,128.7,82.4,117.7,0.0,C
66.3,633.2,172.5,403.8,40.2,16.7,0.0,C
79.3,657.5,208.9,384.4,161.1,10.1,0.0,C
62.7,491.1,191.1,249.2,127.3,8.0,0.0,C
58.8,571.0,162.4,358.1,35.7,14.8,0.0,C
61.4,430.5,159.4,221.4,119.4,22.4,0.0,C
65.0,452.7,193.7,206.4,132.1,8.3,0.0,C
47.2,352.2,119.8,185.7,37.9,8.9,0.0,B
65.0,587.5,224.4,312.4,122.3,8.7,0.0,C
66.3,633.2,172.5,403.8,40.2,16.7,0.0,C
40.9,486.6,202.3,249.1,24.8,10.3,0.0,C
71.5,500.3,215.5,232.1,136.1,0.0,0.0,C
19.0,161.9,68.0,66.4,36.9,52.7,0.0,C
66.3,633.2,172.5,403.8,40.2,16.7,0.0,C
18.7,156.0,102.2,27.6,37.1,47.6,0.0,C
65.3,430.7,162.9,214.8,127.0,23.8,0.0,C
104.9,846.0,199.1,563.6,65.7,17.5,0.0,C
68.0,594.6,228.1,313.5,127.9,9.1,0.0,C
44.8,779.3,526.5,217.9,84.3,6.0,0.0,C
65.8,498.9,163.4,282.2,127.9,24.0,0.0,C
50.9,454.1,191.9,224.7,96.8,0.0,0.0,C
61.4,468.1,159.4,258.9,119.4,22.4,0.0,C
40.9,486.6,202.3,249.1,24.8,10.3,0.0,C
65.7,379.3,135.2,178.9,52.8,12.4,0.0,B
62.3,478.6,205.0,227.8,118.6,0.0,0.0,C
39.9,364.5,85.6,218.9,82.4,117.7,0.0,C
47.0,319.8,119.5,153.7,37.7,8.9,0.0,B
19.0,185.9,102.8,56.4,37.8,48.6,0.0,C
19.3,157.7,68.4,61.3,37.6,53.7,0.0,C
67.2,611.2,227.1,331.7,126.4,9.0,0.0,C
65.0,452.7,193.7,206.4,132.1,8.3,0.0,C
63.6,365.2,133.6,168.4,51.1,12.0,0.0,B
82.8,465.0,147.9,234.9,66.5,15.7,0.0,B
64.7,391.1,134.4,192.5,52.0,12.2,0.0,B
63.6,365.2,133.6,168.4,51.1,12.0,0.0,B
29.7,224.5,96.7,98.4,23.9,5.6,0.0,B
65.7,335.3,135.2,134.9,52.8,12.4,0.0,B
64.7,347.8,134.4,149.1,52.0,12.2,0.0,B
45.0,248.7,116.9,87.1,36.2,8.5,0.0,B
47.0,331.8,119.5,165.8,37.7,8.9,0.0,B
64.7,391.1,134.4,192.5,52.0,12.2,0.0,B
71.5,470.0,215.4,202.0,135.9,0.0,0.0,C
69.9,628.9,170.5,402.9,43.8,11.7,0.0,C
22.3,190.7,108.2,51.2,44.3,57.0,0.0,C
33.0,251.8,83.3,120.6,64.2,91.7,0.0,C
65.7,335.3,135.2,134.9,52.8,12.4,0.0,B
64.7,347.8,134.4,149.1,52.0,12.2,0.0,B
61.5,376.6,159.5,167.2,119.6,22.4,0.0,C
65.7,335.3,135.2,134.9,52.8,12.4,0.0,B
45.0,248.7,116.9,87.1,36.2,8.5,0.0,B
47.0,331.8,119.5,165.8,37.7,8.9,0.0,B
47.0,319.8,119.5,153.7,37.7,8.9,0.0,B
29.7,224.5,96.7,98.4,23.9,5.6,0.0,B
29.7,224.5,96.7,98.4,23.9,5.6,0.0,B
47.0,319.8,119.5,153.7,37.7,8.9,0.0,B
65.7,379.3,135.2,178.9,52.8,12.4,0.0,B
61.4,481.3,189.8,241.8,124.7,7.8,0.0,C
69.6,645.1,172.7,417.1,43.6,11.6,0.0,C
29.7,224.5,96.7,98.4,23.9,5.6,0.0,B
89.5,585.7,236.1,283.7,170.3,0.0,0.0,C
45.0,272.3,116.9,110.7,36.2,8.5,0.0,B
65.7,335.3,135.2,134.9,52.8,12.4,0.0,B
64.7,347.8,134.4,149.1,52.0,12.2,0.0,B
19.0,186.0,102.8,56.4,37.8,48.6,0.0,C
29.7,244.4,96.7,118.3,23.9,5.6,0.0,B
42.6,860.0,537.5,288.0,82.8,15.5,0.0,C
45.0,248.7,116.9,87.1,36.2,8.5,0.0,B
29.7,244.4,96.7,118.3,23.9,5.6,0.0,B
19.1,158.2,102.9,28.4,38.0,48.8,0.0,C
20.6,186.2,105.4,51.8,40.9,52.6,0.0,C
92.1,645.1,211.7,359.0,183.2,12.2,0.0,C
23.2,219.1,68.4,115.9,47.9,68.4,0.0,C
92.2,662.7,211.9,376.3,183.5,12.2,0.0,C
19.0,180.2,102.8,50.7,37.8,48.6,0.0,C
68.4,575.6,228.7,293.6,128.8,9.2,0.0,C
18.7,156.0,102.2,27.6,37.1,47.6,0.0,C
20.7,159.0,65.9,62.0,42.8,61.1,0.0,C
88.7,724.0,190.8,462.8,55.6,14.8,0.0,C
60.2,474.0,202.6,227.1,114.6,0.0,0.0,C
63.4,493.8,216.4,229.2,124.7,0.0,0.0,C
63.8,444.7,192.4,200.7,129.6,8.1,0.0,C
97.7,749.7,245.5,432.3,185.9,0.0,0.0,C
42.8,373.2,137.7,200.8,83.2,15.6,0.0,C
110.6,908.0,206.9,606.1,67.1,27.8,0.0,C
61.4,515.5,159.4,306.3,119.4,22.4,0.0,C
64.7,347.8,134.4,149.1,52.0,12.2,0.0,B
29.4,237.2,74.8,118.3,60.7,86.7,0.0,C
43.8,469.7,201.3,233.7,27.5,7.3,0.0,C
66.3,561.7,170.0,334.8,40.2,16.7,0.0,C
65.9,513.3,209.1,255.6,125.4,0.0,0.0,C
96.2,904.9,226.9,600.0,195.4,12.2,0.0,C
18.7,161.6,102.2,33.2,37.1,47.6,0.0,C
88.7,758.5,189.8,498.2,55.6,14.8,0.0,C
20.6,195.7,105.4,61.3,40.9,52.6,0.0,C
676.8,6833.0,2090.1,4161.9,410.7,170.3,0.0,C
64.0,490.0,192.5,245.7,129.9,8.1,0.0,C
63.4,470.9,206.2,218.0,120.6,0.0,0.0,C
32.9,263.8,83.2,132.9,64.0,91.4,0.0,C
76.0,634.6,172.5,400.5,147.8,27.7,0.0,C
69.6,618.0,170.1,392.6,43.6,11.6,0.0,C
63.8,444.7,192.4,200.7,129.6,8.1,0.0,C
19.1,158.2,102.9,28.4,38.0,48.8,0.0,C
96.5,821.5,263.4,482.9,181.6,13.0,0.0,C
63.6,560.2,162.3,347.4,39.9,10.6,0.0,C
97.7,797.0,195.4,524.0,61.2,16.3,0.0,C
62.2,562.1,204.9,311.5,118.4,0.0,0.0,C
80.7,711.1,226.0,425.8,153.5,0.0,0.0,C
17.8,181.5,66.7,89.0,34.6,49.4,0.0,C
66.3,561.7,170.0,334.8,40.2,16.7,0.0,C
67.2,576.5,167.0,356.1,42.1,11.2,0.0,C
19.1,169.6,102.9,39.8,38.0,48.8,0.0,C
66.6,566.1,226.4,287.7,125.4,9.0,0.0,C
50.1,501.0,206.1,255.8,94.4,6.7,0.0,C
86.4,729.3,189.1,471.6,54.2,14.4,0.0,C
66.3,582.9,226.0,305.2,124.7,8.9,0.0,C
32.9,219.3,83.2,88.3,64.0,91.5,0.0,C
104.8,949.8,224.6,640.6,208.4,13.9,0.0,C
22.7,206.0,67.9,104.1,46.8,66.8,0.0,C
82.9,732.0,187.2,478.9,52.0,13.9,0.0,C
40.9,431.7,199.4,197.2,24.8,10.3,0.0,C
76.0,678.4,220.6,401.8,144.6,0.0,0.0,C
65.4,571.6,163.0,355.5,127.2,23.8,0.0,C
46.2,476.2,206.8,232.7,29.0,7.7,0.0,C
80.7,746.1,237.2,447.5,158.8,0.0,0.0,C
63.8,468.2,192.4,224.2,129.6,8.1,0.0,C
88.7,723.9,190.8,462.7,55.6,14.8,0.0,C
64.7,347.8,134.4,149.1,52.0,12.2,0.0,B
42.1,323.9,136.6,153.2,81.9,15.3,0.0,C
86.5,760.5,244.2,450.5,170.3,0.0,0.0,C
88.3,674.8,253.2,352.7,166.2,11.9,0.0,C
21.7,193.6,107.2,55.8,43.2,55.5,0.0,C
20.6,186.2,105.4,51.8,40.9,52.6,0.0,C
20.6,201.8,105.4,67.4,40.9,52.6,0.0,C
19.0,180.3,102.8,50.7,37.8,48.6,0.0,C
67.2,575.2,227.1,295.7,126.4,9.0,0.0,C
86.4,729.3,189.1,471.6,54.2,14.4,0.0,C
81.8,667.6,190.5,406.9,49.6,20.6,0.0,C
61.4,468.1,159.4,258.9,119.4,22.4,0.0,C
110.6,908.0,206.9,606.1,67.1,27.8,0.0,C
67.6,620.8,227.6,340.4,127.3,9.1,0.0,C
47.0,319.8,119.5,153.7,37.7,8.9,0.0,B
20.9,199.4,106.0,64.0,41.6,53.5,0.0,C
65.7,720.8,163.3,504.3,127.7,24.0,0.0,C
65.8,498.9,163.4,282.2,127.9,24.0,0.0,C
65.4,654.6,163.0,438.6,127.2,23.8,0.0,C
62.0,479.9,220.7,210.9,116.7,8.3,0.0,C
63.6,552.9,162.3,340.0,39.9,10.6,0.0,C
18.7,156.0,102.2,27.6,37.1,47.6,0.0,C
78.6,682.8,234.7,388.3,154.7,0.0,0.0,C
65.9,538.3,219.4,268.7,129.7,0.0,0.0,C
20.4,202.8,65.5,106.8,42.0,60.0,0.0,C
77.2,685.8,179.9,444.6,48.4,12.9,0.0,C
86.4,735.9,189.1,478.2,54.2,14.4,0.0,C
42.4,281.5,93.6,126.3,82.5,117.9,0.0,C
106.2,1056.0,275.3,697.9,199.8,14.3,0.0,C
29.4,232.2,74.8,113.3,60.7,86.7,0.0,C
22.7,200.6,67.9,98.7,46.8,66.8,0.0,C
33.0,264.4,83.3,133.2,64.2,91.7,0.0,C
66.6,580.4,166.2,361.3,41.7,11.1,0.0,C
57.6,543.8,176.8,320.4,114.7,7.6,0.0,C
43.8,499.9,204.4,260.7,27.5,7.3,0.0,C
